society,price,price_per_sqft,bedRoom,bathroom,balcony,floorNum,facing,agePossession,BHK,Location,Total Floors,Servant_Room,Study_Room,Pooja_Room,Store_Room,Carpet_Area,Built_Up_Area,Super_BuiltUp_Area,piped_gas,waste_disposal,shopping_centre,intercom,power_backup,central_ac,wifi,garden,community,staff,water_storage,visitor_parking,lift,vaastu,security,swimming,gym,luxury_score,Hospital,Mall,Mandir/Church,ATM,Bank,School,College,Metro Station,Airport,Hotel,AC,Wardrobe,Microwave,Fridge,Stove,Curtains,Water Purifier,TV,Modular Kitchen,Geyser,Dining Table,Washing Machine,Exhaust Fan,Chimney,Light,Sofa,Fan,Bed,furnishing_type,area
Ansal Heights ,64,4706,2,2,1,3,,New Property,2, Sector 86 Gurgaon,17,0,0,0,0,,1360,,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,24,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01359966
Aqua Front Towers,250,11715,3,4,3,1,,Undefined,3, Sector 32 Gurgaon,1,0,0,0,0,,2134,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021340162
Umang Winter Hills,120,6586,3,3,3,14,East,Undefined,3, Sector 77 Gurgaon,14,0,0,0,0,1200,1822,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018220468
Orris Aster Court,93,5671,3,3,3,8,,Relatively New,3, Sector 85 Gurgaon,12,0,0,0,0,1250,1587,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016399224
Supertech Hues,80,6779,2,2,3,14,,New Property,2, Sector 68 Gurgaon,24,0,0,0,0,,1180,,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,15,1,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0.011801151
Signature Global Synera,31,7434,1,1,1,13,North,Relatively New,1, Sector 81 Gurgaon,14,0,0,0,0,320,,417,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,53,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,2,1,2,0,0,0,0,0,0,0,0,1,0.00417003
"New colony, Gurgaon",80,8100,3,2,1,4,North-East,Relatively New,3, New Colony,4,0,0,0,0,990,,,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,19,1,0,0,0,1,1,1,0,0,0,3,3,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,2,0.009876543
Pyramid Urban,70,11844,2,2,1,14,North,New Property,2, Sector 67A Gurgaon,14,0,0,0,0,591,,,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,28,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.005910165
Oriental Valley CHS,150,8108,4,3,3,8,,Moderately Old,4, Sector 9A Gurgaon,9,0,0,0,0,1850,,,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,13,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.018500247
AVL  Gurgaon,40,10204,1,1,1,4,West,Relatively New,1, Sector 36A Gurgaon,10,0,0,0,0,392,,,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,14,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.003920031
Smart World Gems,110,9972,3,1,0,0,,Undefined,3, Sector 89 Gurgaon,1,0,0,0,0,,1103,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011030886
Signature Global Grand IVA,50,6667,2,2,0,10,North,Undefined,2, Sector 103 Gurgaon,10,0,0,0,0,605,750,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007499625
Central Park Flower Valley,135,10384,3,2,2,3,West,New Property,3, Sector-33 Sohna,3,0,0,0,0,1300,,,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,39,1,0,0,0,0,1,1,0,1,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.01300077
Orchid Island,170,10651,3,4,3,2,West,Moderately Old,3, Sector 51 Gurgaon,2,0,0,1,1,1596,,,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,0,0,28,1,0,0,0,0,1,1,0,1,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0.015960943
Pivotal Riddhi Siddhi,72,947,2,2,2,12,,Relatively New,2, Sector 99 Gurgaon,14,0,0,0,1,706,,,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,19,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076029567
Pivotal Devaan,35,7246,2,2,2,4,East,Relatively New,2, Sector 84 Gurgaon,14,0,0,0,0,483,,,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,20,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004830251
 sarahah tower,60,8333,2,2,1,0,,New Property,2, Subhash Nagar,4,0,0,1,0,720,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.007200288
MM Sierra ,120,9000,2,2,3,1,North,Relatively New,2, Sector 68 Gurgaon,15,0,0,0,0,750,,1250,1,0,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,37,1,1,0,0,0,1,1,0,1,1,1,2,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0.013333333
Signature Global Grand IVA,50,6250,2,2,2,10,,Relatively New,2, Sector 103 Gurgaon,14,0,0,0,0,605,,800,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008
Kendriya Vihar,47,7768,1,1,1,3,,Old Property,1, Sector 56 Gurgaon,3,0,0,0,0,605,,,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,1,20,1,0,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0.006050463
Parsvnath Exotica,500,17241,3,4,3,7,,Old Property,3, Sector 53 Gurgaon,18,1,0,0,0,2900,,,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,9,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0.029000638
Emaar MGF Palm Studios,170,13502,2,2,2,7,,Relatively New,2, Sector 66 Gurgaon,18,0,0,0,0,,,1185,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,41,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0.012590727
ILD Greens,95,5066,3,3,3,0,,New Property,3, Sector 37C Gurgaon,18,0,0,0,0,,,1875,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018752467
DLF The Skycourt,220,11500,3,3,1,7,,Relatively New,3, Sector 86 Gurgaon,20,0,0,1,0,,,1930,1,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1,40,0,1,0,0,0,1,0,0,1,1,5,3,1,1,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,0.019130435
Signature Global City ,82.5,8639,2,2,3,2,East,Undefined,2, Sector 81 Gurgaon,2,0,0,0,0,565,955,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009549716
Spaze Privvy The AddreSS The Leaf,125,5701,4,4,3,16,,Relatively New,4, Sector 93 Gurgaon,16,0,0,0,0,1700,2105,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021925978
Supertech New Soft Launch,84,7119,2,2,2,7,East,Undefined,2, Sector 68 Gurgaon,7,0,0,0,0,,1180,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01179941
Emaar Mgf Emerald Floors,320,10159,4,3,2,1,,Relatively New,4, Sector 65 Gurgaon,2,1,0,0,0,1750,3150,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.031499163
Mapsko Casa Bella,175,6903,4,5,3,1,West,Undefined,4, Sector 82 Gurgaon,1,0,0,0,0,1960,2535,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025351297
Trisara Our Homes ,35,5564,2,2,1,2,North,New Property,2, Sohna,4,0,0,0,0,629,,,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,47,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006290439
Elan The Presidential,390,15918,3,3,0,20,,Undefined,3, Sector 106 Gurgaon,20,0,0,0,0,,2450,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024500565
Belgravia Resort Residences,345,18459,3,3,3,14,West,Undefined,3, Sector 48 Gurgaon,14,0,0,0,0,,1869,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01869007
Tulip Ivory,235,9791,4,4,3,8,West,Moderately Old,4, Sector 70 Gurgaon,12,1,0,0,0,2400,,,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,27,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024001634
ATS Marigold,150,8500,3,3,3,5,North,Under Construction,3, Sector 89 A Gurgaon,22,0,0,0,0,1450,1480,1750,0,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,45,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.017647059
AIPL Zen Residences,134,10276,2,2,3,17,East,New Property,2, Sector 70A Gurgaon,31,0,0,0,0,,,1304,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,53,1,1,0,0,0,1,0,0,1,1,3,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0.013040093
Indiabulls Enigma,340,10000,4,5,3,3,East,Relatively New,4, Sector 110 Gurgaon,15,1,0,0,1,,,3400,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,31,1,1,0,0,0,1,1,1,1,0,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0.034
Tulip Yellow,180,10563,3,3,3,14,East,Under Construction,3, Sector 69 Gurgaon,26,0,0,0,0,1704,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017040613
Sare Green ParC Phase ,110,6875,4,3,2,12,North,New Property,4, Sector 92 Gurgaon,19,0,0,0,0,1600,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016
Smart World Gems,97,8794,2,2,3,2,East,New Property,2, Sector 89 Gurgaon,4,0,0,0,0,,1103,,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,28,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011030248
Adani Brahma Samsara Vilasa,325,29545,3,3,3,4,North-East,New Property,3, Sector 63 Gurgaon,4,0,0,0,0,1100,2700,,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,28,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011000169
Smart World Orchard,255,15644,3,3,2,4,,New Property,3, Sector 61 Gurgaon,4,0,0,0,0,1630,,,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,13,1,1,0,0,0,1,1,1,1,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.016300179
Sare Green Parc ,61,4837,3,2,2,6,,Under Construction,3, Sector 92 Gurgaon,19,0,0,0,0,,,1261,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012611123
Spaze Privy,190,9620,3,3,3,10,,Undefined,3, Sector 72 Gurgaon,10,0,0,0,0,,1975,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01975052
Signature Global Park,75,6938,2,2,0,1,,Undefined,2, Sohna,1,0,0,0,0,,1081,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010810032
Eldeco Accolade,135,6136,3,3,3,2,,New Property,3, Sohna,11,1,0,0,0,2200,,,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,34,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022001304
Tulip Violet,165,8872,3,3,2,1,,Relatively New,3, Sector 69 Gurgaon,18,0,0,0,0,,1578,,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,1,40,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0.018597836
BPTP Park Generations,150,9868,3,2,3,17,North-East,Relatively New,3, Sector 37D Gurgaon,19,0,0,0,0,,,1520,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,22,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015200649
Spaze Privy,190,9620,3,3,3,10,,Moderately Old,3, Sector 72 Gurgaon,16,1,0,0,0,,,1975,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,19,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,2,0.01975052
Central Park Resorts,1500,22388,5,6,3,17,,Relatively New,5, Sector 48 Gurgaon,17,1,1,1,0,6700,,,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,1,1,27,1,1,0,0,0,1,1,1,1,0,7,6,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.067000179
ATS Marigold,160,9142,3,3,3,4,,New Property,3, ats marigold,22,0,0,0,0,,,1750,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,9,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017501641
Puri Diplomatic Greens,390,13000,4,5,3,6,North-East,Relatively New,4, Sector 111 Gurgaon,21,1,0,0,0,2950,,3000,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,62,1,1,0,0,0,1,1,1,1,0,4,4,1,1,1,1,1,4,1,4,1,0,0,0,0,0,0,0,1,0.03
Breez Global Heights,46,4842,2,2,2,4,North-East,Relatively New,2, Sohna,10,0,0,0,0,700,800,950,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,44,1,1,0,0,0,1,0,0,1,1,2,2,1,1,1,9,1,1,1,2,1,0,0,0,0,0,0,0,1,0.009500207
Shri Ram Apartments,32,3368,2,2,1,4,,Relatively New,2, Laxman Vihar,4,0,0,0,0,950,,,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,6,1,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.009501188
Breez Global Hill View,42,7174,2,2,1,18,,Relatively New,2, Sohna,19,0,0,0,0,585.41,,,0,0,1,0,1,0,0,1,0,1,1,1,1,0,1,0,0,30,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005854474
DLF The Arbour,780,19747,4,4,0,6,,Undefined,4, Sector 63 Gurgaon,6,0,0,0,0,,3950,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039499671
BSF CHS,95,5937,3,3,3,13,,Old Property,3, Gwal Pahari,15,0,0,0,0,1600,,,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,20,1,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.016001347
Kibithu Villas,345,12777,4,4,3,2,,Undefined,4, Sector 48 Gurgaon,2,0,0,0,0,2700,,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027001644
Tulip Orange,110,8148,3,2,2,5,East,Undefined,3, Sector 70 Gurgaon,14,0,0,0,0,1080,1350,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013500245
HSIIDC Sidco Shivalik Apartments,85,5102,3,2,2,5,,Moderately Old,3, Sector 1 Imt Manesar,11,0,0,0,0,,,1666,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016660133
TARC Maceo,95,5954,2,2,2,10,East,Relatively New,2, Sector 91 Gurgaon,13,0,0,0,0,,,1310,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,1,34,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01595566
dnha group housing society,75,4518,3,2,2,5,,Moderately Old,3, IMT Manesar,11,0,0,0,0,,,1660,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016600266
NBCC Heights,75,6578,2,2,2,6,,Moderately Old,2, Sector 89 Gurgaon,13,0,0,0,0,,,1140,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011401642
Vatika Gurgaon ,140,6628,3,3,2,7,,Relatively New,3, Sector 83 Gurgaon,18,0,0,0,0,,,1735,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,1,1,31,0,1,0,0,0,1,1,1,1,0,0,3,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,2,0.021122511
Malibu Towers,245,10698,3,4,2,1,,Old Property,3, Malibu Town,12,0,1,0,0,2290,,,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,22,1,0,0,1,1,1,1,0,0,0,4,4,1,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,1,0.022901477
Supertech Hues,100,8474,2,2,3,23,,New Property,2, Sector 68 Gurgaon,26,0,0,0,0,1180,,,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,28,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011800802
MM Soulitude,125,8784,3,3,2,3,,New Property,3, Sector 89 Gurgaon,4,0,1,0,0,1423,,,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,28,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014230419
Tulip Purple,260,10833,4,4,3,4,,Moderately Old,4, Sector 69 Gurgaon,12,1,0,0,0,,,2400,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,20,1,1,0,0,0,1,1,1,1,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.024000738
Park View Apartments,160,11034,3,3,3,2,North-West,Moderately Old,3, Sector 15 Gurgaon,4,0,0,1,0,1450,,,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,20,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014500634
Tulip Petals,110,7097,3,2,3,4,,Undefined,3, Sector 89 Gurgaon,4,0,0,0,0,1320,1550,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015499507
Ansal Plaza,100,10000,2,3,0,1,,Undefined,2, Palam Vihar,1,0,0,0,0,,1000,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01
Krisumi Waterfall Residences,365,14381,3,3,2,17,East,New Property,3, Sector 36A Gurgaon,24,0,0,0,0,,,2538,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,15,1,1,0,0,0,1,1,1,1,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.025380711
CHD Avenue ,140,7945,3,3,2,1,South-East,Moderately Old,3, Sector 71 Gurgaon,16,0,0,1,0,1762,,,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,53,1,0,0,0,1,0,0,0,1,0,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2,0.017621145
Smart World Orchard,260,14723,3,3,2,2,,New Property,3, Sector 61 Gurgaon,4,0,0,0,0,,,1630,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,26,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017659444
MM Skywalk,160,11379,2,2,2,28,,New Property,2, Sector 74 Gurgaon,30,0,0,0,0,,,1406,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,8,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01406099
Supertech Hill Town,75,6250,2,2,2,17,North,Under Construction,2, Sector-2 Sohna,23,0,1,1,0,,,1200,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,40,1,1,0,0,0,1,1,0,1,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.012
Vatika City Homes,75,5660,2,2,2,3,West,Relatively New,2, Sector 83 Gurgaon,8,0,0,0,0,,,1325,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,33,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0.013250883
Emaar The Palm Drive,390,18636,3,4,3,2,,Relatively New,3, Sector 66 Gurgaon,2,0,0,0,0,,2200,,,,,,,,,,,,,,,,,,,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020927238
MM Sky Lofts,100,11500,1,1,1,9,,Undefined,1, Sector 71 Gurgaon,9,0,0,0,0,435,869,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008695652
Raheja Vedaanta,70,4522,2,2,3,1,West,Undefined,2, Sector 108 Gurgaon,1,0,0,0,0,1200,1548,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015479876
Ashiana Anmol,90,7059,2,2,2,8,,Undefined,2, Sohna,8,0,0,0,0,1039,1275,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012749681
Sidhartha NCR One Phase ,60,4800,2,2,3,10,North-East,Undefined,2, Sector 95 Gurgaon,10,0,0,0,0,,1250,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125
Chintels Paradiso,197,7490,4,4,2,11,North-East,Relatively New,4, Sector 109 Gurgaon,18,1,0,1,0,,,2630,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,28,1,0,0,0,0,1,1,0,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.026301736
ILD Grand,135,7142,3,3,0,1,,New Property,3, Sector 37C Gurgaon,24,0,0,0,0,,1820,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018902268
Ramprastha The Edge Towers,75,5319,2,2,3,19,,Moderately Old,2, Sector 37D Gurgaon,19,0,0,0,0,,1410,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014100395
Pioneer Park,160,11594,2,2,2,21,,Relatively New,2, Sector 61 Gurgaon,23,1,0,0,0,1380,,,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,43,1,0,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013800242
Trisara Our Homes ,39.5,6561,2,2,1,0,South,New Property,2, Sohna,5,0,0,0,0,602,,,0,0,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,47,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,0,0,0,0,2,0.006020424
Ashiana Anmol,99,8215,2,2,2,6,East,Under Construction,2, Sohna,14,0,0,0,0,900,,1205,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,28,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012051126
Paras Dews,210,8917,4,6,3,6,South-East,Relatively New,4, Sector 106 Gurgaon,24,1,0,0,0,,,2355,0,0,1,1,0,0,0,1,1,1,0,0,1,0,1,1,1,34,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.023550521
Umang Monsoon Breeze,69,5390,2,2,2,11,,Moderately Old,2, Sector 78 Gurgaon,12,0,0,0,0,1280,,,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,1,1,39,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012801484
